seed,I_ext,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
1,0.16,0.18361899642994306,0.9122789237558346,50,0.02,2,0.0008724249808269865,0.01350306459061263
1,0.16,0.18361899642994306,0.9122789237558346,50,0.05,0,0.005229871481982369,0.02170836459948043
1,0.16,0.18361899642994306,0.9122789237558346,50,0.05,1,0.004710438297069484,0.01780441494419567
1,0.16,0.18361899642994306,0.9122789237558346,50,0.05,2,0.005122165718059007,0.021078349617442437
1,0.16,0.18361899642994306,0.9122789237558346,50,0.1,0,0.02098094910415982,0.02612237022186427
1,0.16,0.18361899642994306,0.9122789237558346,50,0.1,1,0.02135229218157605,0.03329074172989806
1,0.16,0.18361899642994306,0.9122789237558346,50,0.1,2,0.019968470399856064,0.024776441459601343
1,0.16,0.18361899642994306,0.9122789237558346,100,0.005,0,5.488277830864773e-05,0.0058135802994684375
1,0.16,0.18361899642994306,0.9122789237558346,100,0.005,1,5.04636981241319e-05,0.016648315056844935
1,0.16,0.18361899642994306,0.9122789237558346,100,0.005,2,5.352236837121069e-05,0.022414114794144804
1,0.16,0.18361899642994306,0.9122789237558346,100,0.01,0,0.00019855806195561766,0.038704666667751984
1,0.16,0.18361899642994306,0.9122789237558346,100,0.01,1,0.0001900522992762736,0.026750790088575185
1,0.16,0.18361899642994306,0.9122789237558346,100,0.01,2,0.00017128663139404475,0.016721467414253302
1,0.16,0.18361899642994306,0.9122789237558346,100,0.02,0,0.0008446813349560827,0.02142935044835767
1,0.16,0.18361899642994306,0.9122789237558346,100,0.02,1,0.0008396133905454013,0.02149544313572395
1,0.16,0.18361899642994306,0.9122789237558346,100,0.02,2,0.0009015116375445447,0.009366031008712928
1,0.16,0.18361899642994306,0.9122789237558346,100,0.05,0,0.00529826395438323,0.021848920212303783
1,0.16,0.18361899642994306,0.9122789237558346,100,0.05,1,0.005186545178983492,0.013488048843859332
1,0.16,0.18361899642994306,0.9122789237558346,100,0.05,2,0.004729801996766623,0.029834471106276437
1,0.16,0.18361899642994306,0.9122789237558346,100,0.1,0,0.018914731334816866,0.04050342533742909
1,0.16,0.18361899642994306,0.9122789237558346,100,0.1,1,0.019715011572888515,0.02622117230898112
1,0.16,0.18361899642994306,0.9122789237558346,100,0.1,2,0.020253559714757258,0.03333810288097521
1,0.16,0.18361899642994306,0.9122789237558346,200,0.005,0,4.848648158762551e-05,0.018084354999598696
1,0.16,0.18361899642994306,0.9122789237558346,200,0.005,1,5.31476538294654e-05,0.020734093403040336
1,0.16,0.18361899642994306,0.9122789237558346,200,0.005,2,4.436289338761343e-05,0.022762914774062473
1,0.16,0.18361899642994306,0.9122789237558346,200,0.01,0,0.00019589307040775245,0.02053105533102861
1,0.16,0.18361899642994306,0.9122789237558346,200,0.01,1,0.00020825422774504787,0.010257719934528403
1,0.16,0.18361899642994306,0.9122789237558346,200,0.01,2,0.0002247518135510847,0.0034627587753286657
1,0.16,0.18361899642994306,0.9122789237558346,200,0.02,0,0.0008343255510044897,0.006677643144598354
1,0.16,0.18361899642994306,0.9122789237558346,200,0.02,1,0.0008493315968128126,0.009516388510805681
1,0.16,0.18361899642994306,0.9122789237558346,200,0.02,2,0.0008101656939236756,0.009640431860402697
1,0.16,0.18361899642994306,0.9122789237558346,200,0.05,0,0.0050891645123131175,0.023888737983173185
1,0.16,0.18361899642994306,0.9122789237558346,200,0.05,1,0.005373914012512999,0.014347978295539462
1,0.16,0.18361899642994306,0.9122789237558346,200,0.05,2,0.0050417712948659325,0.01898438557454918
1,0.16,0.18361899642994306,0.9122789237558346,200,0.1,0,0.02151557987572455,0.0305266162209097
1,0.16,0.18361899642994306,0.9122789237558346,200,0.1,1,0.020668882723161683,0.030627481799042518
1,0.16,0.18361899642994306,0.9122789237558346,200,0.1,2,0.020722665740992213,0.041663822212859906
1,0.24,0.12083834605556787,0.9413698540185385,5,0.005,0,0.00010262563583067079,0.020743224164359603
1,0.24,0.12083834605556787,0.9413698540185385,5,0.005,1,0.0001025389217010302,0.02048862370546028
1,0.24,0.12083834605556787,0.9413698540185385,5,0.005,2,0.00010218944418429017,0.021883508762747236
1,0.24,0.12083834605556787,0.9413698540185385,5,0.01,0,0.00041324420321146713,0.01722556652188832
1,0.24,0.12083834605556787,0.9413698540185385,5,0.01,1,0.0004115094627288211,0.029942876159611484
1,0.24,0.12083834605556787,0.9413698540185385,5,0.01,2,0.00040599246630978266,0.010163550861332474
1,0.24,0.12083834605556787,0.9413698540185385,5,0.02,0,0.0016022941966537694,0.012689956894485573
1,0.24,0.12083834605556787,0.9413698540185385,5,0.02,1,0.0016521905343675522,0.019454185621665832
1,0.24,0.12083834605556787,0.9413698540185385,5,0.02,2,0.001610162473917881,0.021212271791005478
1,0.24,0.12083834605556787,0.9413698540185385,5,0.05,0,0.010061431421859512,0.013075939728215595
1,0.24,0.12083834605556787,0.9413698540185385,5,0.05,1,0.010069278722011467,0.007542168628652229
1,0.24,0.12083834605556787,0.9413698540185385,5,0.05,2,0.01004518985794238,0.01565488951951668
1,0.24,0.12083834605556787,0.9413698540185385,5,0.1,0,0.04123888401419416,0.019140032752727326
1,0.24,0.12083834605556787,0.9413698540185385,5,0.1,1,0.040570636510767456,0.018316782613037076
1,0.24,0.12083834605556787,0.9413698540185385,5,0.1,2,0.040329114331636655,0.014377632562051178
1,0.24,0.12083834605556787,0.9413698540185385,20,0.005,0,4.310897369509982e-05,0.032849147993781774
1,0.24,0.12083834605556787,0.9413698540185385,20,0.005,1,4.362477575490361e-05,0.015569583880342552
1,0.24,0.12083834605556787,0.9413698540185385,20,0.005,2,4.144251661062867e-05,0.07291554436137418
1,0.24,0.12083834605556787,0.9413698540185385,20,0.01,0,0.00016298961439120533,0.024109953537289702
1,0.24,0.12083834605556787,0.9413698540185385,20,0.01,1,0.00014795192619725155,0.016845065653555365
1,0.24,0.12083834605556787,0.9413698540185385,20,0.01,2,0.00016912901618886916,0.019238425403481727
1,0.24,0.12083834605556787,0.9413698540185385,20,0.02,0,0.000641211805393554,0.007106186769666815
1,0.24,0.12083834605556787,0.9413698540185385,20,0.02,1,0.0006478966186228134,0.006074897354907396
1,0.24,0.12083834605556787,0.9413698540185385,20,0.02,2,0.0006265630700060716,0.005206168859900449
1,0.24,0.12083834605556787,0.9413698540185385,20,0.05,0,0.003493931407027626,0.030330886695199004
1,0.24,0.12083834605556787,0.9413698540185385,20,0.05,1,0.004295470087102041,0.02344110673720138
1,0.24,0.12083834605556787,0.9413698540185385,20,0.05,2,0.004030996891192749,0.02327333118300444
1,0.24,0.12083834605556787,0.9413698540185385,20,0.1,0,0.01728810201144991,0.032599368796634026
1,0.24,0.12083834605556787,0.9413698540185385,20,0.1,1,0.016600827343068225,0.036959209867823736
1,0.24,0.12083834605556787,0.9413698540185385,20,0.1,2,0.015528931143439867,0.034850556341803125
1,0.24,0.12083834605556787,0.9413698540185385,50,0.005,0,3.979285168645552e-05,0.009136310122904712
1,0.24,0.12083834605556787,0.9413698540185385,50,0.005,1,3.5224747056863345e-05,0.008612416794514636
1,0.24,0.12083834605556787,0.9413698540185385,50,0.005,2,3.9158309808200815e-05,0.008026417455846925
1,0.24,0.12083834605556787,0.9413698540185385,50,0.01,0,0.00013548833879309253,0.012722783745496395
1,0.24,0.12083834605556787,0.9413698540185385,50,0.01,1,0.00014951259500715295,0.028509338746923348
1,0.24,0.12083834605556787,0.9413698540185385,50,0.01,2,0.00015067106642655329,0.012356736721258883
1,0.24,0.12083834605556787,0.9413698540185385,50,0.02,0,0.0006798427565854703,0.027920534093875415
1,0.24,0.12083834605556787,0.9413698540185385,50,0.02,1,0.0006592184390864498,0.00573900449601419
1,0.24,0.12083834605556787,0.9413698540185385,50,0.02,2,0.0006097907898901123,0.012260514070993293
1,0.24,0.12083834605556787,0.9413698540185385,50,0.05,0,0.0037779998904412353,0.020471751321363158
1,0.24,0.12083834605556787,0.9413698540185385,50,0.05,1,0.004073397609703937,0.014869141651176416
1,0.24,0.12083834605556787,0.9413698540185385,50,0.05,2,0.0039839920107837025,0.022614011029588158
1,0.24,0.12083834605556787,0.9413698540185385,50,0.1,0,0.01532767670417121,0.036107533709545114
1,0.24,0.12083834605556787,0.9413698540185385,50,0.1,1,0.01654691354572876,0.04269063366128694
1,0.24,0.12083834605556787,0.9413698540185385,50,0.1,2,0.015068803379459844,0.030607376878613958
1,0.24,0.12083834605556787,0.9413698540185385,100,0.005,0,4.080142163994525e-05,0.0026713799442290597
1,0.24,0.12083834605556787,0.9413698540185385,100,0.005,1,3.5742517872128804e-05,0.026128661499598513
1,0.24,0.12083834605556787,0.9413698540185385,100,0.005,2,3.1151625730760304e-05,0.025364526809490293
1,0.24,0.12083834605556787,0.9413698540185385,100,0.01,0,0.0001524028477675576,0.003292226873242281
1,0.24,0.12083834605556787,0.9413698540185385,100,0.01,1,0.00014849022431373554,0.0211347739221842
1,0.24,0.12083834605556787,0.9413698540185385,100,0.01,2,0.00016396445827359003,0.016044322242653987
1,0.24,0.12083834605556787,0.9413698540185385,100,0.02,0,0.0006486898439332226,0.022720651407082293
1,0.24,0.12083834605556787,0.9413698540185385,100,0.02,1,0.0006359185810413325,0.006679225515780073
1,0.24,0.12083834605556787,0.9413698540185385,100,0.02,2,0.0006273944600179844,0.021991646152288685
1,0.24,0.12083834605556787,0.9413698540185385,100,0.05,0,0.003517191501503771,0.014541719537459433
1,0.24,0.12083834605556787,0.9413698540185385,100,0.05,1,0.004242563990569411,0.017129496760749822
1,0.24,0.12083834605556787,0.9413698540185385,100,0.05,2,0.0040569411797361,0.020580785560768925
1,0.24,0.12083834605556787,0.9413698540185385,100,0.1,0,0.015112198787546226,0.03284456372197831
1,0.24,0.12083834605556787,0.9413698540185385,100,0.1,1,0.015744806377803205,0.041894019314351674
1,0.24,0.12083834605556787,0.9413698540185385,100,0.1,2,0.014557214217468594,0.054059303961055474
1,0.24,0.12083834605556787,0.9413698540185385,200,0.005,0,3.1002224093155815e-05,0.009011812108196463
1,0.24,0.12083834605556787,0.9413698540185385,200,0.005,1,3.569402964280028e-05,0.007453022115021345
1,0.24,0.12083834605556787,0.9413698540185385,200,0.005,2,3.9884402627416514e-05,0.007057243728488632
1,0.24,0.12083834605556787,0.9413698540185385,200,0.01,0,0.00015312146246686167,0.02545502634710099
1,0.24,0.12083834605556787,0.9413698540185385,200,0.01,1,0.0001446877714685129,0.011643942318939917
1,0.24,0.12083834605556787,0.9413698540185385,200,0.01,2,0.00016059531110239233,0.005555589088355643
1,0.24,0.12083834605556787,0.9413698540185385,200,0.02,0,0.0005588455644369044,0.021977833111673284
1,0.24,0.12083834605556787,0.9413698540185385,200,0.02,1,0.0006239046868901927,0.006589653671685301
1,0.24,0.12083834605556787,0.9413698540185385,200,0.02,2,0.0006065238412555996,0.010091342045203393
1,0.24,0.12083834605556787,0.9413698540185385,200,0.05,0,0.0036530679074347526,0.012583995109710719
1,0.24,0.12083834605556787,0.9413698540185385,200,0.05,1,0.004206150282860269,0.018731038971930007
1,0.24,0.12083834605556787,0.9413698540185385,200,0.05,2,0.0033261500800506765,0.006133019241157611
1,0.24,0.12083834605556787,0.9413698540185385,200,0.1,0,0.017028158865851295,0.03264436955527153
1,0.24,0.12083834605556787,0.9413698540185385,200,0.1,1,0.014749112757380708,0.02920928437551943
1,0.24,0.12083834605556787,0.9413698540185385,200,0.1,2,0.015814051599085284,0.04211068787813624
1,0.3,0.07206275353087997,0.9646100266657405,5,0.005,0,9.560135142955593e-05,0.05220559362543181
1,0.3,0.07206275353087997,0.9646100266657405,5,0.005,1,9.371896625827328e-05,0.06622119024150015
1,0.3,0.07206275353087997,0.9646100266657405,5,0.005,2,9.709617838764528e-05,0.03843146299046028
1,0.3,0.07206275353087997,0.9646100266657405,5,0.01,0,0.00036767886313456314,0.056111988759255986
1,0.3,0.07206275353087997,0.9646100266657405,5,0.01,1,0.00038902040232783214,0.04312397918070438
1,0.3,0.07206275353087997,0.9646100266657405,5,0.01,2,0.00037989192814584223,0.041200874618751146
1,0.3,0.07206275353087997,0.9646100266657405,5,0.02,0,0.001550305058465496,0.02788879770050075
1,0.3,0.07206275353087997,0.9646100266657405,5,0.02,1,0.00151919890308497,0.012266814712177627
1,0.3,0.07206275353087997,0.9646100266657405,5,0.02,2,0.0015672643150121306,0.010111160583873265
1,0.3,0.07206275353087997,0.9646100266657405,5,0.05,0,0.009070851580509682,0.029591526363567214
1,0.3,0.07206275353087997,0.9646100266657405,5,0.05,1,0.009597047720374273,0.022928712752247428
1,0.3,0.07206275353087997,0.9646100266657405,5,0.05,2,0.008992531014587496,0.0038228958688228125
1,0.3,0.07206275353087997,0.9646100266657405,5,0.1,0,0.037647461076331136,0.016157171622769872
1,0.3,0.07206275353087997,0.9646100266657405,5,0.1,1,0.037566238961862244,0.01752906927507375
1,0.3,0.07206275353087997,0.9646100266657405,5,0.1,2,0.039184474742689,0.015437890625815825
1,0.3,0.07206275353087997,0.9646100266657405,20,0.005,0,3.290870534892864e-05,0.010215917170653597
1,0.3,0.07206275353087997,0.9646100266657405,20,0.005,1,3.410699127033444e-05,0.022486157312370296
1,0.3,0.07206275353087997,0.9646100266657405,20,0.005,2,3.0281615346745283e-05,0.040073248622738665
1,0.3,0.07206275353087997,0.9646100266657405,20,0.01,0,0.00013526709977219493,0.007639723124429724
1,0.3,0.07206275353087997,0.9646100266657405,20,0.01,1,0.0001413646990877811,0.006058189270122845
1,0.3,0.07206275353087997,0.9646100266657405,20,0.01,2,0.0001304144571091144,0.011215350042210612
1,0.3,0.07206275353087997,0.9646100266657405,20,0.02,0,0.0004932156812103954,0.0120324498473647
1,0.3,0.07206275353087997,0.9646100266657405,20,0.02,1,0.000536684152613115,0.01881669465491956
1,0.3,0.07206275353087997,0.9646100266657405,20,0.02,2,0.0005504294486253197,0.012544496462181181
1,0.3,0.07206275353087997,0.9646100266657405,20,0.05,0,0.003125569581049063,0.018606764579546214
1,0.3,0.07206275353087997,0.9646100266657405,20,0.05,1,0.00317095684322357,0.028839382940602266
1,0.3,0.07206275353087997,0.9646100266657405,20,0.05,2,0.0032463707147740643,0.017017225926937198
1,0.3,0.07206275353087997,0.9646100266657405,20,0.1,0,0.013118077276731721,0.03528824736063926
1,0.3,0.07206275353087997,0.9646100266657405,20,0.1,1,0.012401897039844123,0.046993817192943405
1,0.3,0.07206275353087997,0.9646100266657405,20,0.1,2,0.014465705679126688,0.05660554533394625
1,0.3,0.07206275353087997,0.9646100266657405,50,0.005,0,2.6322539377614373e-05,0.03762578277701941
1,0.3,0.07206275353087997,0.9646100266657405,50,0.005,1,2.9209328741371416e-05,0.018032645412121615
1,0.3,0.07206275353087997,0.9646100266657405,50,0.005,2,2.5724587951703724e-05,0.0274005221756977
1,0.3,0.07206275353087997,0.9646100266657405,50,0.01,0,0.00011573261895510961,0.02849928363430692
1,0.3,0.07206275353087997,0.9646100266657405,50,0.01,1,9.982068704921613e-05,0.020004247950649295
1,0.3,0.07206275353087997,0.9646100266657405,50,0.01,2,0.00011409159338448425,0.007451762477027436
1,0.3,0.07206275353087997,0.9646100266657405,50,0.02,0,0.00045984033898037414,0.006696250967837286
1,0.3,0.07206275353087997,0.9646100266657405,50,0.02,1,0.00047304757313963014,0.008711563566171565
1,0.3,0.07206275353087997,0.9646100266657405,50,0.02,2,0.0004387969831814208,0.005931368830202846
1,0.3,0.07206275353087997,0.9646100266657405,50,0.05,0,0.00233636339849764,0.031012082463331564
1,0.3,0.07206275353087997,0.9646100266657405,50,0.05,1,0.0026959327318718616,0.019871874797761778
1,0.3,0.07206275353087997,0.9646100266657405,50,0.05,2,0.002618321458605092,0.02498085820824287
1,0.3,0.07206275353087997,0.9646100266657405,50,0.1,0,0.010860027614361504,0.0364680424101454
1,0.3,0.07206275353087997,0.9646100266657405,50,0.1,1,0.010800101536728786,0.04189143297072242
1,0.3,0.07206275353087997,0.9646100266657405,50,0.1,2,0.01199894431667903,0.03733577528487882
1,0.3,0.07206275353087997,0.9646100266657405,100,0.005,0,3.070047940168374e-05,0.011913858508024306
1,0.3,0.07206275353087997,0.9646100266657405,100,0.005,1,3.070430596082517e-05,0.014809349452929332
1,0.3,0.07206275353087997,0.9646100266657405,100,0.005,2,2.962347192325028e-05,0.04974387484553307
1,0.3,0.07206275353087997,0.9646100266657405,100,0.01,0,0.00010127942172362,0.02164981844874526
1,0.3,0.07206275353087997,0.9646100266657405,100,0.01,1,0.00010831766861893337,0.005472822007117374
1,0.3,0.07206275353087997,0.9646100266657405,100,0.01,2,0.00011236414929208749,0.026822735757332825
1,0.3,0.07206275353087997,0.9646100266657405,100,0.02,0,0.0003868008153853175,0.004443271962534417
1,0.3,0.07206275353087997,0.9646100266657405,100,0.02,1,0.00042058485898084505,0.004324075230007366
1,0.3,0.07206275353087997,0.9646100266657405,100,0.02,2,0.0005168680990378961,0.009327151435826766
1,0.3,0.07206275353087997,0.9646100266657405,100,0.05,0,0.0030878673270985815,0.020882649207837688
1,0.3,0.07206275353087997,0.9646100266657405,100,0.05,1,0.0025514526962728224,0.022094685457318963
1,0.3,0.07206275353087997,0.9646100266657405,100,0.05,2,0.00302599354757472,0.018145755244276314
1,0.3,0.07206275353087997,0.9646100266657405,100,0.1,0,0.012302224266770771,0.05031213725056742
1,0.3,0.07206275353087997,0.9646100266657405,100,0.1,1,0.011439111965571975,0.03981489833472776
1,0.3,0.07206275353087997,0.9646100266657405,100,0.1,2,0.012411340717424245,0.03810200479623951
1,0.3,0.07206275353087997,0.9646100266657405,200,0.005,0,2.3591286761700328e-05,0.013445193450479665
1,0.3,0.07206275353087997,0.9646100266657405,200,0.005,1,2.4961202646661052e-05,0.01662517239558936
1,0.3,0.07206275353087997,0.9646100266657405,200,0.005,2,2.3141491631819498e-05,0.012691353361352048
1,0.3,0.07206275353087997,0.9646100266657405,200,0.01,0,0.00010001954218056892,0.03144307613925293
1,0.3,0.07206275353087997,0.9646100266657405,200,0.01,1,0.00012163784680939317,0.007236362392520289
1,0.3,0.07206275353087997,0.9646100266657405,200,0.01,2,0.0001210995420256817,0.018247095507405192
1,0.3,0.07206275353087997,0.9646100266657405,200,0.02,0,0.0004695257883893809,0.013036394245219707
1,0.3,0.07206275353087997,0.9646100266657405,200,0.02,1,0.000491381443728378,0.018021533982544264
1,0.3,0.07206275353087997,0.9646100266657405,200,0.02,2,0.00046152493821773413,0.017717221627365932
1,0.3,0.07206275353087997,0.9646100266657405,200,0.05,0,0.0032482617543795524,0.01584209618283933
1,0.3,0.07206275353087997,0.9646100266657405,200,0.05,1,0.002591742421363528,0.018070056298139073
1,0.3,0.07206275353087997,0.9646100266657405,200,0.05,2,0.003185269488492638,0.01829619923064162
1,0.3,0.07206275353087997,0.9646100266657405,200,0.1,0,0.009838741895557489,0.03556550926911612
1,0.3,0.07206275353087997,0.9646100266657405,200,0.1,1,0.01320661948189181,0.03283019193251183
1,0.3,0.07206275353087997,0.9646100266657405,200,0.1,2,0.008637914945216483,0.026736109863469564
2,0.0,0.20426808028911944,0.9029085175691249,5,0.005,0,0.00012615699107980933,0.007879358019531258
2,0.0,0.20426808028911944,0.9029085175691249,5,0.005,1,0.00012672424157284605,0.007241078046816913
2,0.0,0.20426808028911944,0.9029085175691249,5,0.005,2,0.00013073126221875765,0.014749523561671208
2,0.0,0.20426808028911944,0.9029085175691249,5,0.01,0,0.0005077211886561463,0.03954348779219946
2,0.0,0.20426808028911944,0.9029085175691249,5,0.01,1,0.0005143821049615128,0.03979123446338538
2,0.0,0.20426808028911944,0.9029085175691249,5,0.01,2,0.0005095667321432649,0.03983873908277343
2,0.0,0.20426808028911944,0.9029085175691249,5,0.02,0,0.0020087703119559463,0.0036062349462408143
2,0.0,0.20426808028911944,0.9029085175691249,5,0.02,1,0.002043058904790309,0.010037011174678954
2,0.0,0.20426808028911944,0.9029085175691249,5,0.02,2,0.001946814584530034,0.002276644791439352
2,0.0,0.20426808028911944,0.9029085175691249,5,0.05,0,0.012840077836145195,0.008672726685936941
2,0.0,0.20426808028911944,0.9029085175691249,5,0.05,1,0.012955838266946766,0.007877715877910077
2,0.0,0.20426808028911944,0.9029085175691249,5,0.05,2,0.012718435612426353,0.00921468346563823
2,0.0,0.20426808028911944,0.9029085175691249,5,0.1,0,0.0516726020097064,0.014879284054703634
2,0.0,0.20426808028911944,0.9029085175691249,5,0.1,1,0.05027635680241095,0.02069473695050805
2,0.0,0.20426808028911944,0.9029085175691249,5,0.1,2,0.05145369146259837,0.013592384810532281
2,0.0,0.20426808028911944,0.9029085175691249,20,0.005,0,7.308861188528017e-05,0.013154166927998137
2,0.0,0.20426808028911944,0.9029085175691249,20,0.005,1,7.556606538515095e-05,0.004396047197540775
2,0.0,0.20426808028911944,0.9029085175691249,20,0.005,2,7.758534060480378e-05,0.04534770547455807
2,0.0,0.20426808028911944,0.9029085175691249,20,0.01,0,0.00030430569582904645,0.01212083263210539
2,0.0,0.20426808028911944,0.9029085175691249,20,0.01,1,0.0003140058713639648,0.016444755558600126
2,0.0,0.20426808028911944,0.9029085175691249,20,0.01,2,0.00032304052466266604,0.006615341507597408
2,0.0,0.20426808028911944,0.9029085175691249,20,0.02,0,0.0012251178856993185,0.016208754462916298
2,0.0,0.20426808028911944,0.9029085175691249,20,0.02,1,0.0012022219195412971,0.018955808950143024
2,0.0,0.20426808028911944,0.9029085175691249,20,0.02,2,0.0011865511084953142,0.019556763934357537
2,0.0,0.20426808028911944,0.9029085175691249,20,0.05,0,0.007678645544659425,0.009876925607268161
2,0.0,0.20426808028911944,0.9029085175691249,20,0.05,1,0.007796675059786562,0.009450095733394484
2,0.0,0.20426808028911944,0.9029085175691249,20,0.05,2,0.007182660469058981,0.012421068935146943
2,0.0,0.20426808028911944,0.9029085175691249,20,0.1,0,0.030518563289090375,0.03063706484252124
2,0.0,0.20426808028911944,0.9029085175691249,20,0.1,1,0.029661233355600013,0.02803416024226827
2,0.0,0.20426808028911944,0.9029085175691249,20,0.1,2,0.028641347218303814,0.01855793936786992
2,0.0,0.20426808028911944,0.9029085175691249,50,0.005,0,7.017743195108323e-05,0.0043851744459083505
2,0.0,0.20426808028911944,0.9029085175691249,50,0.005,1,7.904025356804234e-05,0.018196114455673724
2,0.0,0.20426808028911944,0.9029085175691249,50,0.005,2,7.277267753425597e-05,0.0056116782669733255
2,0.0,0.20426808028911944,0.9029085175691249,50,0.01,0,0.00031149436915565857,0.0034226014906102212
2,0.0,0.20426808028911944,0.9029085175691249,50,0.01,1,0.0002836646893740014,0.01870857825424773
2,0.0,0.20426808028911944,0.9029085175691249,50,0.01,2,0.0003146361911055773,0.0028164838111993237
2,0.0,0.20426808028911944,0.9029085175691249,50,0.02,0,0.001225369645068855,0.014686313387222922
2,0.0,0.20426808028911944,0.9029085175691249,50,0.02,1,0.0012002559892775734,0.02462319963494371
2,0.0,0.20426808028911944,0.9029085175691249,50,0.02,2,0.001226812714414343,0.02223946007263228
2,0.0,0.20426808028911944,0.9029085175691249,50,0.05,0,0.0072439985954951885,0.01180256513576518
2,0.0,0.20426808028911944,0.9029085175691249,50,0.05,1,0.007213639178848965,0.016781973775205246
2,0.0,0.20426808028911944,0.9029085175691249,50,0.05,2,0.007417717101436975,0.015907532409207135
2,0.0,0.20426808028911944,0.9029085175691249,50,0.1,0,0.03218883295534057,0.027085480350647936
2,0.0,0.20426808028911944,0.9029085175691249,50,0.1,1,0.03009591746979167,0.023491711851397295
2,0.0,0.20426808028911944,0.9029085175691249,50,0.1,2,0.030538172337936816,0.03867729589422395
2,0.0,0.20426808028911944,0.9029085175691249,100,0.005,0,7.352791066048133e-05,0.021270257504571687
2,0.0,0.20426808028911944,0.9029085175691249,100,0.005,1,6.75213816822268e-05,0.027381430421827665
2,0.0,0.20426808028911944,0.9029085175691249,100,0.005,2,7.498899786383608e-05,0.015328050254631676
2,0.0,0.20426808028911944,0.9029085175691249,100,0.01,0,0.0002730483779662854,0.007909926713791317
2,0.0,0.20426808028911944,0.9029085175691249,100,0.01,1,0.0003003205964186363,0.0035723384548312404
2,0.0,0.20426808028911944,0.9029085175691249,100,0.01,2,0.0003096861057180565,0.00572292298996851
2,0.0,0.20426808028911944,0.9029085175691249,100,0.02,0,0.001222142775205735,0.008134878972516966
2,0.0,0.20426808028911944,0.9029085175691249,100,0.02,1,0.0012236859642081866,0.006258972156578136
2,0.0,0.20426808028911944,0.9029085175691249,100,0.02,2,0.001210887658361412,0.009575728515650148
2,0.0,0.20426808028911944,0.9029085175691249,100,0.05,0,0.007974946405408287,0.015432047652431056
2,0.0,0.20426808028911944,0.9029085175691249,100,0.05,1,0.007439340315698499,0.008927156296536709
2,0.0,0.20426808028911944,0.9029085175691249,100,0.05,2,0.007454777926549847,0.014716987711458083
2,0.0,0.20426808028911944,0.9029085175691249,100,0.1,0,0.030239823069294167,0.024862962751860417
2,0.0,0.20426808028911944,0.9029085175691249,100,0.1,1,0.030029629307555247,0.025843111674897955
2,0.0,0.20426808028911944,0.9029085175691249,100,0.1,2,0.029701297911186055,0.02523238103911481
2,0.0,0.20426808028911944,0.9029085175691249,200,0.005,0,7.304738741230216e-05,0.04388521263149779
2,0.0,0.20426808028911944,0.9029085175691249,200,0.005,1,7.512901575832472e-05,0.04487900781833388
2,0.0,0.20426808028911944,0.9029085175691249,200,0.005,2,6.940581820057766e-05,0.018135488697015523
2,0.0,0.20426808028911944,0.9029085175691249,200,0.01,0,0.0002918837753833521,0.0036255104159530825
2,0.0,0.20426808028911944,0.9029085175691249,200,0.01,1,0.0002978613410912302,0.015198331452916495
2,0.0,0.20426808028911944,0.9029085175691249,200,0.01,2,0.0003088110461488669,0.0083267837957286
2,0.0,0.20426808028911944,0.9029085175691249,200,0.02,0,0.001200745069522084,0.012059491109365831
2,0.0,0.20426808028911944,0.9029085175691249,200,0.02,1,0.0012455494183373384,0.014922649456891129
2,0.0,0.20426808028911944,0.9029085175691249,200,0.02,2,0.0011578039764317371,0.007903993380487367
2,0.0,0.20426808028911944,0.9029085175691249,200,0.05,0,0.007238347488238006,0.016516536053817605
2,0.0,0.20426808028911944,0.9029085175691249,200,0.05,1,0.007766219214930153,0.01619474271495385
2,0.0,0.20426808028911944,0.9029085175691249,200,0.05,2,0.007077717981781074,0.01271266986996524
2,0.0,0.20426808028911944,0.9029085175691249,200,0.1,0,0.030250821745777316,0.029069124582490738
2,0.0,0.20426808028911944,0.9029085175691249,200,0.1,1,0.030654402240871736,0.02518245878869815
2,0.0,0.20426808028911944,0.9029085175691249,200,0.1,2,0.030536807870301264,0.02328439382653973
2,0.08,0.24191079207543192,0.8860734810995944,5,0.005,0,0.00012172618315408294,0.02710105925640257
2,0.08,0.24191079207543192,0.8860734810995944,5,0.005,1,0.00012059727911554472,0.02917557791667726
2,0.08,0.24191079207543192,0.8860734810995944,5,0.005,2,0.00011893937930578106,0.039271758933002464
2,0.08,0.24191079207543192,0.8860734810995944,5,0.01,0,0.0004780159391083474,0.003044681903976601
2,0.08,0.24191079207543192,0.8860734810995944,5,0.01,1,0.0004651064249872523,0.007686419151584477
2,0.08,0.24191079207543192,0.8860734810995944,5,0.01,2,0.00047021327726356425,0.002696691466863921
2,0.08,0.24191079207543192,0.8860734810995944,5,0.02,0,0.001925161650443442,0.028383262433699593
2,0.08,0.24191079207543192,0.8860734810995944,5,0.02,1,0.001876519990905362,0.032336758442397084
2,0.08,0.24191079207543192,0.8860734810995944,5,0.02,2,0.0018923788437285715,0.025256146514098243
2,0.08,0.24191079207543192,0.8860734810995944,5,0.05,0,0.012089187422759499,0.006445564085090289
2,0.08,0.24191079207543192,0.8860734810995944,5,0.05,1,0.01191285667742593,0.011699119008910104
2,0.08,0.24191079207543192,0.8860734810995944,5,0.05,2,0.011644469342779214,0.00894160571878336
