coupling_seed,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
0,4.0,0.054164224300127205,0.8973328203148889,100,0.02,0,0.38112228359029954,0.07345459906587415
0,4.0,0.054164224300127205,0.8973328203148889,100,0.02,1,0.37954918216780825,0.06787285281240199
0,4.0,0.054164224300127205,0.8973328203148889,100,0.02,2,0.3791237224362747,0.06575837781420207
0,4.0,0.054164224300127205,0.8973328203148889,100,0.05,0,2.435501231338944,0.2562959844400535
0,4.0,0.054164224300127205,0.8973328203148889,100,0.05,1,2.42501794063383,0.25932375014202513
0,4.0,0.054164224300127205,0.8973328203148889,100,0.05,2,2.358029391367183,0.18350540920152905
0,4.0,0.054164224300127205,0.8973328203148889,100,0.1,0,9.91010778737653,0.3976909713278179
0,4.0,0.054164224300127205,0.8973328203148889,100,0.1,1,9.632906423312054,0.3233090211307292
0,4.0,0.054164224300127205,0.8973328203148889,100,0.1,2,9.479078389851972,0.6145489626427447
0,4.0,0.054164224300127205,0.8973328203148889,200,0.005,0,0.02426424172879741,0.020090612395909386
0,4.0,0.054164224300127205,0.8973328203148889,200,0.005,1,0.023713498398393366,0.01783088433419198
0,4.0,0.054164224300127205,0.8973328203148889,200,0.005,2,0.02354429699017871,0.03175432854782549
0,4.0,0.054164224300127205,0.8973328203148889,200,0.01,0,0.09439787354140672,0.039770387245282604
0,4.0,0.054164224300127205,0.8973328203148889,200,0.01,1,0.09601093770539985,0.03352703377554412
0,4.0,0.054164224300127205,0.8973328203148889,200,0.01,2,0.09641839225098289,0.03034197724852655
0,4.0,0.054164224300127205,0.8973328203148889,200,0.02,0,0.3919587908333612,0.10776438702517434
0,4.0,0.054164224300127205,0.8973328203148889,200,0.02,1,0.3843953868531171,0.06905966837836387
0,4.0,0.054164224300127205,0.8973328203148889,200,0.02,2,0.39618112604990646,0.08626339996029511
0,4.0,0.054164224300127205,0.8973328203148889,200,0.05,0,2.3747784779272463,0.18489994831330223
0,4.0,0.054164224300127205,0.8973328203148889,200,0.05,1,2.323214997136472,0.21602371528075656
0,4.0,0.054164224300127205,0.8973328203148889,200,0.05,2,2.3656378706068653,0.16294878852385322
0,4.0,0.054164224300127205,0.8973328203148889,200,0.1,0,9.647870822541286,0.361954417491416
0,4.0,0.054164224300127205,0.8973328203148889,200,0.1,1,9.555463015963308,0.3300057710283376
0,4.0,0.054164224300127205,0.8973328203148889,200,0.1,2,9.458945465880499,0.3094693216644219
0,5.0,0.04114984416164574,0.9209959056147604,5,0.005,0,0.03362277497483838,0.03726553798209638
0,5.0,0.04114984416164574,0.9209959056147604,5,0.005,1,0.03429774442563097,0.04589125653296127
0,5.0,0.04114984416164574,0.9209959056147604,5,0.005,2,0.03311287730247155,0.023909438547479983
0,5.0,0.04114984416164574,0.9209959056147604,5,0.01,0,0.13263220316696805,0.07115538350764662
0,5.0,0.04114984416164574,0.9209959056147604,5,0.01,1,0.13567002774943493,0.06321467909930169
0,5.0,0.04114984416164574,0.9209959056147604,5,0.01,2,0.13687015937151095,0.0607307621597427
0,5.0,0.04114984416164574,0.9209959056147604,5,0.02,0,0.5482121261900157,0.1317044568336873
0,5.0,0.04114984416164574,0.9209959056147604,5,0.02,1,0.5449890740190169,0.1548328791159444
0,5.0,0.04114984416164574,0.9209959056147604,5,0.02,2,0.5134090467756367,0.12683589477545756
0,5.0,0.04114984416164574,0.9209959056147604,5,0.05,0,3.3829984508793,0.3334011160850196
0,5.0,0.04114984416164574,0.9209959056147604,5,0.05,1,3.3827893858875697,0.27767338673626474
0,5.0,0.04114984416164574,0.9209959056147604,5,0.05,2,3.458716538218284,0.4252196656950528
0,5.0,0.04114984416164574,0.9209959056147604,5,0.1,0,14.097339048251277,0.5943402877447799
0,5.0,0.04114984416164574,0.9209959056147604,5,0.1,1,13.06785425080675,0.5229289609878063
0,5.0,0.04114984416164574,0.9209959056147604,5,0.1,2,13.669099444323964,0.5326921908550248
0,5.0,0.04114984416164574,0.9209959056147604,20,0.005,0,0.014488952885663315,0.015574102445442398
0,5.0,0.04114984416164574,0.9209959056147604,20,0.005,1,0.014156436615332809,0.030782822865646254
0,5.0,0.04114984416164574,0.9209959056147604,20,0.005,2,0.01484681228321685,0.018005074584195955
0,5.0,0.04114984416164574,0.9209959056147604,20,0.01,0,0.05412419262200847,0.030767198028033606
0,5.0,0.04114984416164574,0.9209959056147604,20,0.01,1,0.05415179154657119,0.03270391166161731
0,5.0,0.04114984416164574,0.9209959056147604,20,0.01,2,0.054186636279367074,0.03355663000346303
0,5.0,0.04114984416164574,0.9209959056147604,20,0.02,0,0.21176134234315724,0.06095270752116157
0,5.0,0.04114984416164574,0.9209959056147604,20,0.02,1,0.22244572748758148,0.05626160562329999
0,5.0,0.04114984416164574,0.9209959056147604,20,0.02,2,0.22220333795281944,0.0690640682340607
0,5.0,0.04114984416164574,0.9209959056147604,20,0.05,0,1.4308052543097747,0.24630252587625065
0,5.0,0.04114984416164574,0.9209959056147604,20,0.05,1,1.4488195631803642,0.20424974115567743
0,5.0,0.04114984416164574,0.9209959056147604,20,0.05,2,1.452253631268985,0.1479557796110787
0,5.0,0.04114984416164574,0.9209959056147604,20,0.1,0,5.925183017557107,0.28080615267808046
0,5.0,0.04114984416164574,0.9209959056147604,20,0.1,1,5.749028359801772,0.28298735996225943
0,5.0,0.04114984416164574,0.9209959056147604,20,0.1,2,5.994335301230016,0.33587296676051154
0,5.0,0.04114984416164574,0.9209959056147604,50,0.005,0,0.012291393991910622,0.01103800530903776
0,5.0,0.04114984416164574,0.9209959056147604,50,0.005,1,0.0121065456427457,0.014922021990160654
0,5.0,0.04114984416164574,0.9209959056147604,50,0.005,2,0.012133636743092473,0.023783994507014742
0,5.0,0.04114984416164574,0.9209959056147604,50,0.01,0,0.05003783465124942,0.024870230409251126
0,5.0,0.04114984416164574,0.9209959056147604,50,0.01,1,0.050272381184788266,0.021325440300194596
0,5.0,0.04114984416164574,0.9209959056147604,50,0.01,2,0.050600874197291416,0.0512797574206646
0,5.0,0.04114984416164574,0.9209959056147604,50,0.02,0,0.17810248717343832,0.08583608608806174
0,5.0,0.04114984416164574,0.9209959056147604,50,0.02,1,0.19717934580767926,0.05388294028998697
0,5.0,0.04114984416164574,0.9209959056147604,50,0.02,2,0.2021060814161206,0.05933496668043774
