subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.05,1,5.733456716684941,0.0730080057014835
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.05,2,5.569509116351223,0.06994243875735472
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.1,0,23.176614422164242,0.14285383509670574
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.1,1,22.486331380822776,0.14536411930628435
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.1,2,22.741005037096937,0.15033620556459268
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.005,0,0.027424563654665092,0.011917111258846952
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.005,1,0.027395957240669025,0.0065588479186578855
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.005,2,0.027495757722124394,0.03192075814357813
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.01,0,0.11176176451837487,0.014922659536170304
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.01,1,0.1118556884321002,0.010512994014356411
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.01,2,0.10702524865743651,0.01570909623474227
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.02,0,0.44317096200393424,0.02389533540851351
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.02,1,0.44811957106326517,0.0156543484436021
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.02,2,0.44895887201871204,0.013973214594833794
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.05,0,2.7836369119217417,0.03317009996445641
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.05,1,2.687015392180727,0.03489949097622227
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.05,2,2.769548068458887,0.03585642337324275
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.1,0,10.933703573195558,0.0728548779626872
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.1,1,10.926660659144945,0.07055294054756608
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,20,0.1,2,11.250155603984025,0.07013914729201583
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.005,0,0.026164336747384758,0.027498685583376644
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.005,1,0.026265131962166677,0.02185554200824277
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.005,2,0.02644059048623853,0.004263308901621744
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.01,0,0.10768001359464108,0.03702874260636466
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.01,1,0.10309635548433309,0.010133176566644161
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.01,2,0.10538593719366741,0.026238339604301907
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.02,0,0.4266490042896954,0.015658407555069313
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.02,1,0.40842499534687776,0.025727374322539777
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.02,2,0.40643648240742575,0.029279150959623253
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.05,0,2.6112113543150435,0.03278361286946554
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.05,1,2.6401560241368567,0.03776163445184723
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.05,2,2.574427100844347,0.03315646264267959
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.1,0,10.57857738813229,0.0662596645442863
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.1,1,10.45164861820433,0.0656642565856571
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,50,0.1,2,10.5029921206657,0.06462942386906788
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.005,0,0.02559822019115593,0.025578287085997714
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.005,1,0.026138689188332384,0.013367855145965033
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.005,2,0.02628494416791306,0.027707762787926495
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.01,0,0.10548921227370818,0.05362567882381677
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.01,1,0.10430668409768395,0.009947724312141996
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.01,2,0.10330618606930504,0.03162033236555253
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.02,0,0.4223092871815819,0.022946787410723354
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.02,1,0.4109320519012056,0.029856278500481472
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.02,2,0.4246468230324554,0.03708727911420698
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.05,0,2.603217817837686,0.0408094059215862
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.05,1,2.6115127646423044,0.034564927431184556
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.05,2,2.6496122049021764,0.030798447129651962
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.1,0,10.436200135720341,0.06256738532769227
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.1,1,10.28592678613923,0.06244190610200214
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,100,0.1,2,10.559577231394407,0.06365945663004392
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.005,0,0.025516907231748702,0.0032338986915585064
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.005,1,0.02575008084939781,0.017249493189292926
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.005,2,0.026298080763934275,0.01855086027532253
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.01,0,0.10648868264389759,0.020353800156505317
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.01,1,0.10554721103370023,0.017342769225565727
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.01,2,0.10662365939641474,0.010367204129625222
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.02,0,0.4142406962520017,0.017182406026329724
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.02,1,0.42683259781305344,0.022280026796747794
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.02,2,0.4143562885459538,0.01759868219041061
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.05,0,2.6213713360690223,0.03224614606042662
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.05,1,2.6398859323901696,0.03468304471066293
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.05,2,2.6292039143981167,0.031142946466029383
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.1,0,10.473473356704792,0.06411470392483946
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.1,1,10.67190489220306,0.06622501578744308
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,200,0.1,2,10.479599736269336,0.06827040823981882
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.005,0,0.05344852328736436,0.01635828686672068
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.005,1,0.054304028697100076,0.010467175122469707
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.005,2,0.052891000917244996,0.031123090930951332
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.01,0,0.2168595230787892,0.023752235809659097
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.01,1,0.21606703283832782,0.020797298842990176
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.01,2,0.2173326418979527,0.024501283387567557
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.02,0,0.8620261317424349,0.02659622507970555
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.02,1,0.8493710986076941,0.026167604855595213
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.02,2,0.8423617939306886,0.025893057276970725
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.05,0,5.396262264319718,0.07704987245766086
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.05,1,5.34539017606545,0.06773756810444123
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.05,2,5.304812323755989,0.06877007591518901
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.1,0,21.157596465581612,0.13515644765790125
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.1,1,21.56274459119453,0.14135909074910422
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,5,0.1,2,21.294440408727848,0.1387124260140365
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.005,0,0.025644011978940166,0.03946924696392338
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.005,1,0.02512394682457384,0.05393401107392582
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.005,2,0.025390070400471317,0.02208293158887373
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.01,0,0.103101782323264,0.016537833591590598
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.01,1,0.09911815743529515,0.01860656821839449
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.01,2,0.10371825579713939,0.019029238936201148
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.02,0,0.41097665769909797,0.027908105800565658
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.02,1,0.41079128200149684,0.03989925734420197
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.02,2,0.4037248915838052,0.013653255582582189
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.05,0,2.554724572618093,0.036924098180661745
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.05,1,2.537960080548364,0.03494785775878876
